dol_vehicle_id,electric_utility
128532848,PUD NO 1 OF CLARK COUNTY - (WA)
122943068,CITY OF SEATTLE - (WA)
122943068,CITY OF TACOMA - (WA)
156506654,PUGET SOUND ENERGY INC
156506654,CITY OF TACOMA - (WA)
194687076,CITY OF SEATTLE - (WA)
194687076,CITY OF TACOMA - (WA)
230039743,PUGET SOUND ENERGY INC
176604998,PUGET SOUND ENERGY INC
244797605,PUGET SOUND ENERGY INC
244797605,CITY OF TACOMA - (WA)
202697960,CITY OF SEATTLE - (WA)
202697960,CITY OF TACOMA - (WA)
259891425,PUGET SOUND ENERGY INC
259891425,CITY OF TACOMA - (WA)
272862600,PUGET SOUND ENERGY INC
148349064,CITY OF SEATTLE - (WA)
148349064,CITY OF TACOMA - (WA)
237894254,BONNEVILLE POWER ADMINISTRATION
237894254,PUGET SOUND ENERGY INC
237894254,PUD NO 1 OF JEFFERSON COUNTY
273626307,CITY OF SEATTLE - (WA)
273626307,CITY OF TACOMA - (WA)
278201213,BONNEVILLE POWER ADMINISTRATION
278201213,PUD NO 1 OF CLARK COUNTY - (WA)
275109838,PUGET SOUND ENERGY INC
275109838,CITY OF TACOMA - (WA)
249653442,PUGET SOUND ENERGY INC
249653442,CITY OF TACOMA - (WA)
277496180,PUGET SOUND ENERGY INC
277496180,CITY OF TACOMA - (WA)
260602583,BONNEVILLE POWER ADMINISTRATION
260602583,PUGET SOUND ENERGY INC
260602583,PUD NO 1 OF JEFFERSON COUNTY
220348544,PUGET SOUND ENERGY INC
220348544,CITY OF TACOMA - (WA)
275560533,CITY OF SEATTLE - (WA)
275560533,CITY OF TACOMA - (WA)
221203671,CITY OF SEATTLE - (WA)
221203671,CITY OF TACOMA - (WA)
269755510,PUGET SOUND ENERGY INC
268139490,PUGET SOUND ENERGY INC
268139490,CITY OF TACOMA - (WA)
477980688,PUGET SOUND ENERGY INC
227245273,PUGET SOUND ENERGY INC
227245273,CITY OF TACOMA - (WA)
259015074,PUGET SOUND ENERGY INC
259015074,CITY OF TACOMA - (WA)
272382624,PUGET SOUND ENERGY INC
272382624,CITY OF TACOMA - (WA)
254722842,BONNEVILLE POWER ADMINISTRATION
254722842,PUD NO 1 OF CLARK COUNTY - (WA)
187555133,BONNEVILLE POWER ADMINISTRATION
187555133,PUD NO 1 OF CLARK COUNTY - (WA)
274237323,PUGET SOUND ENERGY INC
274237323,CITY OF TACOMA - (WA)
178929726,PUGET SOUND ENERGY INC
178929726,CITY OF TACOMA - (WA)
262071953,PUGET SOUND ENERGY INC
262071953,CITY OF TACOMA - (WA)
229870357,PUGET SOUND ENERGY INC
229870357,CITY OF TACOMA - (WA)
267395698,PUGET SOUND ENERGY INC
231099067,BONNEVILLE POWER ADMINISTRATION
231099067,PUD NO 1 OF CLARK COUNTY - (WA)
265121447,PUGET SOUND ENERGY INC
265121447,CITY OF TACOMA - (WA)
208571835,CITY OF SEATTLE - (WA)
208571835,CITY OF TACOMA - (WA)
269509012,PUGET SOUND ENERGY INC
269509012,CITY OF TACOMA - (WA)
233616456,CITY OF SEATTLE - (WA)
233616456,CITY OF TACOMA - (WA)
275358429,PUGET SOUND ENERGY INC
275358429,CITY OF TACOMA - (WA)
478494824,PUGET SOUND ENERGY INC
478494824,CITY OF TACOMA - (WA)
220373023,CITY OF SEATTLE - (WA)
220373023,CITY OF TACOMA - (WA)
273981837,BONNEVILLE POWER ADMINISTRATION
273981837,PUD NO 1 OF CLARK COUNTY - (WA)
255336679,PUGET SOUND ENERGY INC
255336679,CITY OF TACOMA - (WA)
269939295,CITY OF SEATTLE - (WA)
269939295,CITY OF TACOMA - (WA)
301174016,PUGET SOUND ENERGY INC
157789824,PUGET SOUND ENERGY INC
157789824,CITY OF TACOMA - (WA)
240497554,PUGET SOUND ENERGY INC
240497554,CITY OF TACOMA - (WA)
175476017,PUGET SOUND ENERGY INC
244143518,PUGET SOUND ENERGY INC
244143518,CITY OF TACOMA - (WA)
244453779,PUGET SOUND ENERGY INC
244453779,CITY OF TACOMA - (WA)
186158269,BONNEVILLE POWER ADMINISTRATION
186158269,PUD NO 1 OF CLARK COUNTY - (WA)
276127008,PUGET SOUND ENERGY INC
276127008,CITY OF TACOMA - (WA)
259909681,PUGET SOUND ENERGY INC
259909681,CITY OF TACOMA - (WA)
276801451,PUGET SOUND ENERGY INC
276801451,CITY OF TACOMA - (WA)
142802040,BONNEVILLE POWER ADMINISTRATION
142802040,PACIFICORP
142802040,PUD NO 1 OF CLARK COUNTY - (WA)
274198599,PUGET SOUND ENERGY INC
274198599,CITY OF TACOMA - (WA)
267136873,PUGET SOUND ENERGY INC
267136873,CITY OF TACOMA - (WA)
255200501,CITY OF SEATTLE - (WA)
255200501,CITY OF TACOMA - (WA)
269728721,BONNEVILLE POWER ADMINISTRATION
269728721,PUD NO 1 OF CLARK COUNTY - (WA)
268698405,PUGET SOUND ENERGY INC
268698405,CITY OF TACOMA - (WA)
267196541,PUGET SOUND ENERGY INC
267196541,CITY OF TACOMA - (WA)
224374433,CITY OF SEATTLE - (WA)
224374433,CITY OF TACOMA - (WA)
208635752,CITY OF SEATTLE - (WA)
208635752,CITY OF TACOMA - (WA)
258179155,PUGET SOUND ENERGY INC
258179155,CITY OF TACOMA - (WA)
272607828,BONNEVILLE POWER ADMINISTRATION
272607828,PUD NO 1 OF COWLITZ COUNTY
278753037,CITY OF SEATTLE - (WA)
278753037,CITY OF TACOMA - (WA)
333721797,CITY OF SEATTLE - (WA)
333721797,CITY OF TACOMA - (WA)
272167521,PUGET SOUND ENERGY INC
272167521,CITY OF TACOMA - (WA)
273618460,BONNEVILLE POWER ADMINISTRATION
273618460,PUD NO 1 OF CLARK COUNTY - (WA)
250970198,PUGET SOUND ENERGY INC
250970198,CITY OF TACOMA - (WA)
232691749,PUGET SOUND ENERGY INC
232691749,CITY OF TACOMA - (WA)
258757432,CITY OF SEATTLE - (WA)
258757432,CITY OF TACOMA - (WA)
175485789,CITY OF SEATTLE - (WA)
175485789,CITY OF TACOMA - (WA)
320330944,PUGET SOUND ENERGY INC
269130375,PUGET SOUND ENERGY INC
269130375,CITY OF TACOMA - (WA)
5317630,BONNEVILLE POWER ADMINISTRATION
5317630,PUD NO 1 OF CLARK COUNTY - (WA)
194285563,PUGET SOUND ENERGY INC
194285563,CITY OF TACOMA - (WA)
261271692,BONNEVILLE POWER ADMINISTRATION
261271692,PUD NO 1 OF CLARK COUNTY - (WA)
111979220,BONNEVILLE POWER ADMINISTRATION
111979220,PUD NO 1 OF CLARK COUNTY - (WA)
272875781,CITY OF SEATTLE - (WA)
272875781,CITY OF TACOMA - (WA)
9264454,CITY OF SEATTLE - (WA)
9264454,CITY OF TACOMA - (WA)
211394473,PUGET SOUND ENERGY INC
252428879,PUGET SOUND ENERGY INC
161612216,PUGET SOUND ENERGY INC
249630769,PUGET SOUND ENERGY INC
249630769,CITY OF TACOMA - (WA)
219129550,PUGET SOUND ENERGY INC
219129550,CITY OF TACOMA - (WA)
258005415,PUGET SOUND ENERGY INC
258005415,CITY OF TACOMA - (WA)
214778910,PUGET SOUND ENERGY INC
214778910,CITY OF TACOMA - (WA)
230131149,CITY OF SEATTLE - (WA)
230131149,CITY OF TACOMA - (WA)
263320452,CITY OF SEATTLE - (WA)
263320452,CITY OF TACOMA - (WA)
190344409,CITY OF SEATTLE - (WA)
190344409,CITY OF TACOMA - (WA)
276686028,BONNEVILLE POWER ADMINISTRATION
276686028,PUD NO 1 OF KLICKITAT COUNTY
474888991,PUGET SOUND ENERGY INC
227149611,PUGET SOUND ENERGY INC
227149611,CITY OF TACOMA - (WA)
255312039,PUGET SOUND ENERGY INC
255312039,CITY OF TACOMA - (WA)
124405179,PUGET SOUND ENERGY INC
124405179,CITY OF TACOMA - (WA)
236483551,PUGET SOUND ENERGY INC
236483551,CITY OF TACOMA - (WA)
254773270,CITY OF SEATTLE - (WA)
254773270,CITY OF TACOMA - (WA)
236157904,PUGET SOUND ENERGY INC
261783476,PUGET SOUND ENERGY INC
261783476,CITY OF TACOMA - (WA)
267312657,PUGET SOUND ENERGY INC
235174026,PACIFICORP
272711309,CITY OF SEATTLE - (WA)
272711309,CITY OF TACOMA - (WA)
348759519,PUGET SOUND ENERGY INC
348759519,CITY OF TACOMA - (WA)
271736741,CITY OF SEATTLE - (WA)
271736741,CITY OF TACOMA - (WA)
272032764,PUGET SOUND ENERGY INC
272032764,CITY OF TACOMA - (WA)
262771687,BONNEVILLE POWER ADMINISTRATION
262771687,PUD NO 1 OF CLARK COUNTY - (WA)
257945957,PUGET SOUND ENERGY INC
211814767,PUGET SOUND ENERGY INC
211814767,CITY OF TACOMA - (WA)
252605594,CITY OF SEATTLE - (WA)
252605594,CITY OF TACOMA - (WA)
260947046,PUGET SOUND ENERGY INC
260947046,CITY OF TACOMA - (WA)
262736379,PUGET SOUND ENERGY INC
262736379,CITY OF TACOMA - (WA)
260024705,PUGET SOUND ENERGY INC
260024705,CITY OF TACOMA - (WA)
260686793,PUGET SOUND ENERGY INC
260686793,CITY OF TACOMA - (WA)
269916846,PUGET SOUND ENERGY INC
269916846,CITY OF TACOMA - (WA)
270017982,PUGET SOUND ENERGY INC
270017982,CITY OF TACOMA - (WA)
241737422,BONNEVILLE POWER ADMINISTRATION
241737422,PUD NO 1 OF CLARK COUNTY - (WA)
266920545,PUGET SOUND ENERGY INC
266920545,CITY OF TACOMA - (WA)
269932148,BONNEVILLE POWER ADMINISTRATION
269932148,PUD NO 1 OF CLARK COUNTY - (WA)
139672375,CITY OF SEATTLE - (WA)
139672375,CITY OF TACOMA - (WA)
262212233,PUGET SOUND ENERGY INC
262212233,CITY OF TACOMA - (WA)
225778234,CITY OF SEATTLE - (WA)
225778234,CITY OF TACOMA - (WA)
334287607,PUGET SOUND ENERGY INC
334287607,CITY OF TACOMA - (WA)
141872307,CITY OF SEATTLE - (WA)
141872307,CITY OF TACOMA - (WA)
161745356,PUGET SOUND ENERGY INC
161745356,CITY OF TACOMA - (WA)
477114144,PUGET SOUND ENERGY INC
477114144,CITY OF TACOMA - (WA)
3465115,CITY OF SEATTLE - (WA)
3465115,CITY OF TACOMA - (WA)
228710037,PUGET SOUND ENERGY INC
228710037,CITY OF TACOMA - (WA)
4614767,BONNEVILLE POWER ADMINISTRATION
4614767,PUD NO 1 OF CLARK COUNTY - (WA)
278162867,PUGET SOUND ENERGY INC
259119808,BONNEVILLE POWER ADMINISTRATION
259119808,PUD NO 1 OF CLARK COUNTY - (WA)
273602297,CITY OF SEATTLE - (WA)
273602297,CITY OF TACOMA - (WA)
3274715,PUGET SOUND ENERGY INC
3274715,CITY OF TACOMA - (WA)
271977058,CITY OF SEATTLE - (WA)
271977058,CITY OF TACOMA - (WA)
268243356,CITY OF SEATTLE - (WA)
268243356,CITY OF TACOMA - (WA)
265823274,PUGET SOUND ENERGY INC
265823274,CITY OF TACOMA - (WA)
237734409,CITY OF SEATTLE - (WA)
237734409,CITY OF TACOMA - (WA)
151921220,CITY OF SEATTLE - (WA)
151921220,CITY OF TACOMA - (WA)
253096917,PUGET SOUND ENERGY INC
253096917,CITY OF TACOMA - (WA)
260392478,PUGET SOUND ENERGY INC
229887045,PUGET SOUND ENERGY INC
229887045,CITY OF TACOMA - (WA)
263225679,PUGET SOUND ENERGY INC
263225679,CITY OF TACOMA - (WA)
220522627,PUGET SOUND ENERGY INC
220522627,CITY OF TACOMA - (WA)
206920675,BONNEVILLE POWER ADMINISTRATION
206920675,PUD NO 1 OF CLARK COUNTY - (WA)
478113989,BONNEVILLE POWER ADMINISTRATION
478113989,PUD NO 1 OF CLARK COUNTY - (WA)
277443120,PUGET SOUND ENERGY INC
277443120,CITY OF TACOMA - (WA)
258253411,CITY OF SEATTLE - (WA)
258253411,CITY OF TACOMA - (WA)
161661720,PUGET SOUND ENERGY INC
161661720,CITY OF TACOMA - (WA)
266084479,BONNEVILLE POWER ADMINISTRATION
266084479,AVISTA CORP
266084479,INLAND POWER & LIGHT COMPANY
278435734,CITY OF SEATTLE - (WA)
278435734,CITY OF TACOMA - (WA)
207073674,CITY OF SEATTLE - (WA)
207073674,CITY OF TACOMA - (WA)
167240174,PUGET SOUND ENERGY INC
138737756,CITY OF SEATTLE - (WA)
138737756,CITY OF TACOMA - (WA)
268677223,CITY OF SEATTLE - (WA)
268677223,CITY OF TACOMA - (WA)
279160626,CITY OF SEATTLE - (WA)
279160626,CITY OF TACOMA - (WA)
259001550,CITY OF SEATTLE - (WA)
259001550,CITY OF TACOMA - (WA)
268176534,PUGET SOUND ENERGY INC
268176534,CITY OF TACOMA - (WA)
271857316,PUGET SOUND ENERGY INC
271857316,CITY OF TACOMA - (WA)
274983999,PUGET SOUND ENERGY INC
324247857,PUGET SOUND ENERGY INC
324247857,CITY OF TACOMA - (WA)
229984471,CITY OF SEATTLE - (WA)
229984471,CITY OF TACOMA - (WA)
274038670,PUGET SOUND ENERGY INC
312928640,PUGET SOUND ENERGY INC
312928640,CITY OF TACOMA - (WA)
278738533,PUGET SOUND ENERGY INC
278738533,CITY OF TACOMA - (WA)
180737931,PUGET SOUND ENERGY INC
195423406,PUGET SOUND ENERGY INC
195423406,CITY OF TACOMA - (WA)
133838960,PUGET SOUND ENERGY INC
133838960,CITY OF TACOMA - (WA)
252453463,BONNEVILLE POWER ADMINISTRATION
252453463,PUD NO 1 OF CLARK COUNTY - (WA)
238883676,PUGET SOUND ENERGY INC
238883676,CITY OF TACOMA - (WA)
175385857,PUGET SOUND ENERGY INC
175385857,CITY OF TACOMA - (WA)
267265694,PUGET SOUND ENERGY INC
271693873,PUGET SOUND ENERGY INC
271693873,CITY OF TACOMA - (WA)
150239449,CITY OF SEATTLE - (WA)
150239449,CITY OF TACOMA - (WA)
195268699,PUGET SOUND ENERGY INC
206093387,CITY OF SEATTLE - (WA)
206093387,CITY OF TACOMA - (WA)
123058715,PACIFICORP
225806857,PUGET SOUND ENERGY INC
225806857,CITY OF TACOMA - (WA)
227253141,PUGET SOUND ENERGY INC
275978384,PUGET SOUND ENERGY INC
277551228,BONNEVILLE POWER ADMINISTRATION
277551228,PUD NO 1 OF CLARK COUNTY - (WA)
271875250,PUGET SOUND ENERGY INC
271875250,CITY OF TACOMA - (WA)
235790040,BONNEVILLE POWER ADMINISTRATION
235790040,PUD NO 1 OF CLARK COUNTY - (WA)
269832489,BONNEVILLE POWER ADMINISTRATION
269832489,PUD NO 1 OF CLARK COUNTY - (WA)
128626858,PUGET SOUND ENERGY INC
128626858,CITY OF TACOMA - (WA)
265056431,CITY OF SEATTLE - (WA)
265056431,CITY OF TACOMA - (WA)
135127464,PUGET SOUND ENERGY INC
135127464,CITY OF TACOMA - (WA)
277482376,PUGET SOUND ENERGY INC
277482376,CITY OF TACOMA - (WA)
265139143,PUGET SOUND ENERGY INC
265139143,CITY OF TACOMA - (WA)
127143950,BONNEVILLE POWER ADMINISTRATION
127143950,PUGET SOUND ENERGY INC
127143950,PUD NO 1 OF JEFFERSON COUNTY
195310055,CITY OF SEATTLE - (WA)
195310055,CITY OF TACOMA - (WA)
252877593,PUGET SOUND ENERGY INC
241367780,PUGET SOUND ENERGY INC
476750480,PUGET SOUND ENERGY INC
476750480,CITY OF TACOMA - (WA)
238891138,BONNEVILLE POWER ADMINISTRATION
238891138,CITY OF TACOMA - (WA)
238891138,PENINSULA LIGHT COMPANY
201854845,BONNEVILLE POWER ADMINISTRATION
201854845,PUD NO 1 OF CLARK COUNTY - (WA)
258156769,CITY OF SEATTLE - (WA)
258156769,CITY OF TACOMA - (WA)
262848785,PUGET SOUND ENERGY INC
262848785,CITY OF TACOMA - (WA)
5033262,PUGET SOUND ENERGY INC
270060479,PUGET SOUND ENERGY INC
240774565,PUGET SOUND ENERGY INC
240774565,CITY OF TACOMA - (WA)
272825640,PUGET SOUND ENERGY INC
260228307,PUGET SOUND ENERGY INC
260228307,CITY OF TACOMA - (WA)
183293127,CITY OF SEATTLE - (WA)
183293127,CITY OF TACOMA - (WA)
277811376,BONNEVILLE POWER ADMINISTRATION
277811376,PUD NO 1 OF CLARK COUNTY - (WA)
276374472,PUGET SOUND ENERGY INC
276374472,CITY OF TACOMA - (WA)
262467166,CITY OF SEATTLE - (WA)
262467166,CITY OF TACOMA - (WA)
262791091,PUGET SOUND ENERGY INC
262791091,CITY OF TACOMA - (WA)
271608921,CITY OF SEATTLE - (WA)
271608921,CITY OF TACOMA - (WA)
292165219,CITY OF SEATTLE - (WA)
292165219,CITY OF TACOMA - (WA)
477606720,PUGET SOUND ENERGY INC
477606720,CITY OF TACOMA - (WA)
255230909,PUGET SOUND ENERGY INC
255230909,CITY OF TACOMA - (WA)
273705645,BONNEVILLE POWER ADMINISTRATION
273705645,PUD NO 1 OF CLARK COUNTY - (WA)
104694306,CITY OF SEATTLE - (WA)
104694306,CITY OF TACOMA - (WA)
260148164,PUGET SOUND ENERGY INC
260148164,CITY OF TACOMA - (WA)
211408438,PUGET SOUND ENERGY INC
211408438,CITY OF TACOMA - (WA)
273748772,BONNEVILLE POWER ADMINISTRATION
273748772,PUD NO 1 OF CLARK COUNTY - (WA)
261326985,PUGET SOUND ENERGY INC
261326985,CITY OF TACOMA - (WA)
113783820,CITY OF SEATTLE - (WA)
113783820,CITY OF TACOMA - (WA)
245332636,BONNEVILLE POWER ADMINISTRATION
245332636,PUD NO 1 OF CLARK COUNTY - (WA)
239748813,PUGET SOUND ENERGY INC
239748813,CITY OF TACOMA - (WA)
249841665,CITY OF SEATTLE - (WA)
249841665,CITY OF TACOMA - (WA)
266856355,PUGET SOUND ENERGY INC
266856355,CITY OF TACOMA - (WA)
254647032,PUGET SOUND ENERGY INC
171609553,PUGET SOUND ENERGY INC
171609553,CITY OF TACOMA - (WA)
212076182,PUGET SOUND ENERGY INC
212076182,CITY OF TACOMA - (WA)
166215535,PUGET SOUND ENERGY INC
260565938,PUGET SOUND ENERGY INC
125591994,CITY OF SEATTLE - (WA)
125591994,CITY OF TACOMA - (WA)
182916688,CITY OF SEATTLE - (WA)
182916688,CITY OF TACOMA - (WA)
274628700,PUGET SOUND ENERGY INC
249703051,PUGET SOUND ENERGY INC
224766678,PUGET SOUND ENERGY INC
224766678,CITY OF TACOMA - (WA)
268356175,PUGET SOUND ENERGY INC
268356175,CITY OF TACOMA - (WA)
241533876,PUGET SOUND ENERGY INC
252491767,PUGET SOUND ENERGY INC
252491767,CITY OF TACOMA - (WA)
260391106,PUGET SOUND ENERGY INC
260391106,CITY OF TACOMA - (WA)
220368627,PUGET SOUND ENERGY INC
220368627,CITY OF TACOMA - (WA)
339154210,PUGET SOUND ENERGY INC
339154210,CITY OF TACOMA - (WA)
477579287,PUGET SOUND ENERGY INC
477579287,CITY OF TACOMA - (WA)
265962623,CITY OF SEATTLE - (WA)
265962623,CITY OF TACOMA - (WA)
190236175,PUGET SOUND ENERGY INC
190539688,PUGET SOUND ENERGY INC
190539688,CITY OF TACOMA - (WA)
8131525,PUGET SOUND ENERGY INC
8131525,CITY OF TACOMA - (WA)
196728640,PUGET SOUND ENERGY INC
208720123,CITY OF SEATTLE - (WA)
208720123,CITY OF TACOMA - (WA)
201889397,CITY OF SEATTLE - (WA)
201889397,CITY OF TACOMA - (WA)
261787018,CITY OF SEATTLE - (WA)
261787018,CITY OF TACOMA - (WA)
294906286,CITY OF SEATTLE - (WA)
294906286,CITY OF TACOMA - (WA)
233652142,CITY OF SEATTLE - (WA)
233652142,CITY OF TACOMA - (WA)
205553211,BONNEVILLE POWER ADMINISTRATION
205553211,PUD NO 1 OF CLARK COUNTY - (WA)
278804753,PUGET SOUND ENERGY INC
278804753,CITY OF TACOMA - (WA)
239872853,PUGET SOUND ENERGY INC
239872853,CITY OF TACOMA - (WA)
211196401,BONNEVILLE POWER ADMINISTRATION
211196401,PUD NO 1 OF CLARK COUNTY - (WA)
229991989,PUGET SOUND ENERGY INC
229991989,CITY OF TACOMA - (WA)
245625096,PUGET SOUND ENERGY INC
245625096,CITY OF TACOMA - (WA)
249991024,CITY OF SEATTLE - (WA)
249991024,CITY OF TACOMA - (WA)
348299864,PUGET SOUND ENERGY INC
348299864,CITY OF TACOMA - (WA)
252260116,BONNEVILLE POWER ADMINISTRATION
252260116,PUGET SOUND ENERGY INC
252260116,PUD NO 1 OF JEFFERSON COUNTY
131920225,CITY OF SEATTLE - (WA)
131920225,CITY OF TACOMA - (WA)
270804243,CITY OF SEATTLE - (WA)
270804243,CITY OF TACOMA - (WA)
225795783,PUGET SOUND ENERGY INC
255258545,CITY OF SEATTLE - (WA)
255258545,CITY OF TACOMA - (WA)
476271113,PUGET SOUND ENERGY INC
476271113,CITY OF TACOMA - (WA)
276692636,CITY OF SEATTLE - (WA)
276692636,CITY OF TACOMA - (WA)
141012749,PUGET SOUND ENERGY INC
141012749,CITY OF TACOMA - (WA)
274619600,PUGET SOUND ENERGY INC
274391512,PUGET SOUND ENERGY INC
274391512,CITY OF TACOMA - (WA)
260349015,PUGET SOUND ENERGY INC
260349015,CITY OF TACOMA - (WA)
264381911,PUGET SOUND ENERGY INC
264381911,CITY OF TACOMA - (WA)
248908530,PUGET SOUND ENERGY INC
248908530,CITY OF TACOMA - (WA)
263234184,CITY OF SEATTLE - (WA)
263234184,CITY OF TACOMA - (WA)
270878170,PUGET SOUND ENERGY INC
270878170,CITY OF TACOMA - (WA)
5006942,PUGET SOUND ENERGY INC
5006942,CITY OF TACOMA - (WA)
237945200,PUGET SOUND ENERGY INC
237945200,CITY OF TACOMA - (WA)
157770840,PUGET SOUND ENERGY INC
132766119,NO KNOWN ELECTRIC UTILITY SERVICE
122468111,CITY OF SEATTLE - (WA)
122468111,CITY OF TACOMA - (WA)
236266775,PUGET SOUND ENERGY INC
236266775,CITY OF TACOMA - (WA)
271229143,BONNEVILLE POWER ADMINISTRATION
271229143,PUD NO 1 OF CLARK COUNTY - (WA)
127326930,PUGET SOUND ENERGY INC
127326930,CITY OF TACOMA - (WA)
260267269,PUGET SOUND ENERGY INC
260267269,CITY OF TACOMA - (WA)
267180532,PUGET SOUND ENERGY INC
267180532,CITY OF TACOMA - (WA)
271007544,BONNEVILLE POWER ADMINISTRATION
271007544,PUD NO 1 OF CLARK COUNTY - (WA)
273664639,PUGET SOUND ENERGY INC
273664639,CITY OF TACOMA - (WA)
278009203,CITY OF SEATTLE - (WA)
278009203,CITY OF TACOMA - (WA)
223999632,BONNEVILLE POWER ADMINISTRATION
223999632,PUD NO 1 OF SKAMANIA CO
271497607,PUGET SOUND ENERGY INC
271497607,CITY OF TACOMA - (WA)
211631591,PUGET SOUND ENERGY INC
275231400,PUGET SOUND ENERGY INC
258489780,PUGET SOUND ENERGY INC
258489780,CITY OF TACOMA - (WA)
204066852,PUGET SOUND ENERGY INC
204066852,CITY OF TACOMA - (WA)
230202675,BONNEVILLE POWER ADMINISTRATION
230202675,PUGET SOUND ENERGY INC
230202675,PUD NO 1 OF JEFFERSON COUNTY
477358507,PUGET SOUND ENERGY INC
238178937,CITY OF SEATTLE - (WA)
238178937,CITY OF TACOMA - (WA)
179693713,PUGET SOUND ENERGY INC
179693713,CITY OF TACOMA - (WA)
216781463,PUGET SOUND ENERGY INC
216781463,CITY OF TACOMA - (WA)
135735155,PUGET SOUND ENERGY INC
135735155,CITY OF TACOMA - (WA)
191716878,BONNEVILLE POWER ADMINISTRATION
191716878,PUD NO 1 OF CLARK COUNTY - (WA)
227275079,CITY OF SEATTLE - (WA)
227275079,CITY OF TACOMA - (WA)
276866243,CITY OF SEATTLE - (WA)
276866243,CITY OF TACOMA - (WA)
244291638,PUGET SOUND ENERGY INC
244291638,CITY OF TACOMA - (WA)
267169178,CITY OF SEATTLE - (WA)
267169178,CITY OF TACOMA - (WA)
245852064,PUGET SOUND ENERGY INC
245852064,CITY OF TACOMA - (WA)
267195680,PUGET SOUND ENERGY INC
280438420,CITY OF SEATTLE - (WA)
280438420,CITY OF TACOMA - (WA)
264617923,PUGET SOUND ENERGY INC
264617923,CITY OF TACOMA - (WA)
236453087,PUGET SOUND ENERGY INC
280214119,PUGET SOUND ENERGY INC
280214119,CITY OF TACOMA - (WA)
271439997,BONNEVILLE POWER ADMINISTRATION
271439997,PUD NO 1 OF CLARK COUNTY - (WA)
261269879,PUGET SOUND ENERGY INC
261269879,CITY OF TACOMA - (WA)
271774156,PUGET SOUND ENERGY INC
271774156,CITY OF TACOMA - (WA)
264909074,PUGET SOUND ENERGY INC
264909074,CITY OF TACOMA - (WA)
267069939,PUGET SOUND ENERGY INC
267069939,CITY OF TACOMA - (WA)
273609052,PUGET SOUND ENERGY INC
182339041,PUGET SOUND ENERGY INC
182339041,CITY OF TACOMA - (WA)
208567439,BONNEVILLE POWER ADMINISTRATION
208567439,PUD NO 1 OF COWLITZ COUNTY
264327150,BONNEVILLE POWER ADMINISTRATION
264327150,PUD NO 1 OF CLARK COUNTY - (WA)
256112916,PUGET SOUND ENERGY INC
256112916,CITY OF TACOMA - (WA)
254806576,PUGET SOUND ENERGY INC
254806576,CITY OF TACOMA - (WA)
229444722,CITY OF SEATTLE - (WA)
229444722,CITY OF TACOMA - (WA)
278636333,BONNEVILLE POWER ADMINISTRATION
278636333,PUD NO 1 OF CLARK COUNTY - (WA)
6296727,PUGET SOUND ENERGY INC
6296727,CITY OF TACOMA - (WA)
267223127,PUGET SOUND ENERGY INC
267223127,CITY OF TACOMA - (WA)
244247419,PUGET SOUND ENERGY INC
244247419,CITY OF TACOMA - (WA)
258844155,CITY OF SEATTLE - (WA)
258844155,CITY OF TACOMA - (WA)
187903607,PUGET SOUND ENERGY INC
187903607,CITY OF TACOMA - (WA)
251964394,CITY OF SEATTLE - (WA)
251964394,CITY OF TACOMA - (WA)
135263698,CITY OF SEATTLE - (WA)
135263698,CITY OF TACOMA - (WA)
192400491,PUGET SOUND ENERGY INC
143355180,PUGET SOUND ENERGY INC
143355180,CITY OF TACOMA - (WA)
261087368,PUGET SOUND ENERGY INC
261087368,CITY OF TACOMA - (WA)
476687739,PUGET SOUND ENERGY INC
476687739,CITY OF TACOMA - (WA)
182465223,CITY OF SEATTLE - (WA)
182465223,CITY OF TACOMA - (WA)
304499541,CITY OF SEATTLE - (WA)
304499541,CITY OF TACOMA - (WA)
273625572,PUGET SOUND ENERGY INC
252520075,PUGET SOUND ENERGY INC
252520075,CITY OF TACOMA - (WA)
208270380,CITY OF SEATTLE - (WA)
208270380,CITY OF TACOMA - (WA)
230034647,PUGET SOUND ENERGY INC
230034647,CITY OF TACOMA - (WA)
245801524,PUGET SOUND ENERGY INC
270071770,PUGET SOUND ENERGY INC
270071770,CITY OF TACOMA - (WA)
103421433,PUGET SOUND ENERGY INC
103421433,CITY OF TACOMA - (WA)
261538098,CITY OF SEATTLE - (WA)
261538098,CITY OF TACOMA - (WA)
151243431,PUGET SOUND ENERGY INC
151243431,CITY OF TACOMA - (WA)
254201468,PUGET SOUND ENERGY INC
254201468,CITY OF TACOMA - (WA)
257453682,PUGET SOUND ENERGY INC
257453682,CITY OF TACOMA - (WA)
229746632,PUGET SOUND ENERGY INC
229746632,CITY OF TACOMA - (WA)
226048595,CITY OF SEATTLE - (WA)
226048595,CITY OF TACOMA - (WA)
260849795,PUGET SOUND ENERGY INC
260849795,CITY OF TACOMA - (WA)
209884370,PUGET SOUND ENERGY INC
267358003,PUGET SOUND ENERGY INC
265992653,PUGET SOUND ENERGY INC
265992653,CITY OF TACOMA - (WA)
209949015,PUGET SOUND ENERGY INC
207750553,PUGET SOUND ENERGY INC
207750553,CITY OF TACOMA - (WA)
272277526,PUGET SOUND ENERGY INC
272277526,CITY OF TACOMA - (WA)
249971851,PUGET SOUND ENERGY INC
249971851,CITY OF TACOMA - (WA)
478590780,BONNEVILLE POWER ADMINISTRATION
